,,31,,0.6133,,2,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}]"
,,32,,0.6686,,3,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}]"
,,33,,0.692,,4,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[1, 3] stride:[2, 2] num_filters:64}]"
,,34,,0.7192,,5,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[1, 3] stride:[2, 2] num_filters:64}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}]"
,,35,,0.7342,,6,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[1, 3] stride:[2, 2] num_filters:64}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}]"
,,36,,0.745,,7,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[1, 3] stride:[2, 2] num_filters:64}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}]"
,,37,,0.7535,,8,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[1, 3] stride:[2, 2] num_filters:64}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[1, 1] num_filters:48}]"
,,38,,0.751,,9,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[1, 3] stride:[2, 2] num_filters:64}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[1, 1] num_filters:48}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}]"
,,39,,0.7579,,10,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[1, 3] stride:[2, 2] num_filters:64}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[1, 1] num_filters:48}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[2, 2] num_filters:24}]"
,,40,,0.7632,,11,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[1, 3] stride:[2, 2] num_filters:64}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[1, 1] num_filters:48}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[2, 2] num_filters:24}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:24}]"
,,41,,0.7557,,12,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[1, 3] stride:[2, 2] num_filters:64}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[1, 1] num_filters:48}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[2, 2] num_filters:24}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:24}, {Conv kernel_size:[1, 5] stride:[1, 1] num_filters:64}]"
,,42,,0.7559,,13,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[1, 3] stride:[2, 2] num_filters:64}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[1, 1] num_filters:48}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[2, 2] num_filters:24}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:24}, {Conv kernel_size:[1, 5] stride:[1, 1] num_filters:64}, {Conv kernel_size:[3, 5] stride:[1, 1] num_filters:64}]"
,,43,,0.7552,,14,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[1, 3] stride:[2, 2] num_filters:64}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[1, 1] num_filters:48}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[2, 2] num_filters:24}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:24}, {Conv kernel_size:[1, 5] stride:[1, 1] num_filters:64}, {Conv kernel_size:[3, 5] stride:[1, 1] num_filters:64}, {Conv kernel_size:[5, 1] stride:[1, 1] num_filters:64}]"
,,44,,0.7584,0.7632,15,"[{Conv kernel_size:[7, 1] stride:[1, 1] num_filters:48}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[1, 3] stride:[2, 2] num_filters:64}, {Conv kernel_size:[3, 5] stride:[3, 3] num_filters:24}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[1, 1] num_filters:48}, {Conv kernel_size:[7, 5] stride:[1, 1] num_filters:36}, {Conv kernel_size:[7, 3] stride:[2, 2] num_filters:24}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:24}, {Conv kernel_size:[1, 5] stride:[1, 1] num_filters:64}, {Conv kernel_size:[3, 5] stride:[1, 1] num_filters:64}, {Conv kernel_size:[5, 1] stride:[1, 1] num_filters:64}, {Conv kernel_size:[3, 1] stride:[2, 2] num_filters:64}]"
,,45,,0.5258,,1,"[{Conv kernel_size:[1, 3] stride:[3, 3] num_filters:48}]"
,,46,,0.5743,,2,"[{Conv kernel_size:[1, 3] stride:[3, 3] num_filters:48}, {Conv kernel_size:[7, 1] stride:[2, 2] num_filters:36}]"
,,47,,0.6109,,3,"[{Conv kernel_size:[1, 3] stride:[3, 3] num_filters:48}, {Conv kernel_size:[7, 1] stride:[2, 2] num_filters:36}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}]"
,,48,,0.6202,,4,"[{Conv kernel_size:[1, 3] stride:[3, 3] num_filters:48}, {Conv kernel_size:[7, 1] stride:[2, 2] num_filters:36}, {Conv kernel_size:[5, 7] stride:[1, 1] num_filters:36}, {Conv kernel_size:[5, 3] stride:[3, 3] num_filters:24}]"
